timestamp_ms,qw,qx,qy,qz,gx,gy,gz
582961,0.624451,0.186523,0.730469,-0.204224,-0.037109,0.013672,-0.019531
582971,0.624390,0.186340,0.730591,-0.204163,-0.023437,0.011719,-0.015625
582981,0.624390,0.186279,0.730652,-0.204102,-0.015625,0.009766,-0.001953
582992,0.624329,0.186218,0.730652,-0.204041,-0.005859,0.005859,0.001953
583003,0.624329,0.186218,0.730713,-0.204041,0.023437,-0.001953,-0.001953
583013,0.624268,0.186279,0.730652,-0.204102,0.023437,0.000000,-0.007813
583023,0.624268,0.186340,0.730652,-0.204224,0.021484,0.000000,-0.005859
583033,0.624268,0.186340,0.730652,-0.204346,0.013672,-0.003906,-0.011719
583044,0.624207,0.186340,0.730652,-0.204407,0.013672,-0.005859,-0.013672
583064,0.624268,0.186279,0.730591,-0.204529,0.007813,-0.015625,0.001953
583083,0.624390,0.186340,0.730469,-0.204651,0.013672,-0.013672,-0.001953
583093,0.624390,0.186340,0.730408,-0.204712,-0.001953,-0.013672,-0.013672
583110,0.624390,0.186218,0.730408,-0.204956,0.025391,-0.005859,-0.021484
583123,0.624390,0.186157,0.730347,-0.205078,-0.001953,-0.013672,-0.011719
583133,0.624451,0.186096,0.730347,-0.205078,-0.021484,-0.017578,-0.009766
583150,0.624573,0.185974,0.730225,-0.205078,0.017578,-0.023437,-0.003906
583162,0.624634,0.185974,0.730164,-0.205200,0.031250,-0.017578,-0.005859
583173,0.624634,0.186035,0.730103,-0.205322,0.044922,-0.007813,-0.009766
583190,0.624634,0.186096,0.730042,-0.205566,-0.003906,-0.005859,-0.007813
583202,0.624695,0.185974,0.730042,-0.205566,-0.033203,-0.005859,-0.013672
583213,0.624695,0.185791,0.730042,-0.205444,-0.027344,-0.005859,-0.013672
583230,0.624756,0.185608,0.730103,-0.205383,0.003906,-0.003906,0.005859
583242,0.624756,0.185669,0.730042,-0.205383,0.007813,-0.003906,0.001953
583252,0.624817,0.185608,0.730042,-0.205383,-0.005859,-0.003906,-0.009766
583263,0.624817,0.185547,0.730103,-0.205383,-0.013672,-0.003906,-0.013672
583273,0.624817,0.185425,0.730103,-0.205383,0.003906,-0.001953,-0.013672
583283,0.624817,0.185486,0.730042,-0.205444,0.031250,-0.003906,-0.001953
583293,0.624817,0.185547,0.730042,-0.205566,0.021484,-0.003906,0.001953
583303,0.624817,0.185547,0.730042,-0.205566,-0.003906,-0.003906,-0.001953
583314,0.624817,0.185486,0.730042,-0.205566,-0.007813,-0.003906,0.000000
583331,0.624817,0.185425,0.730042,-0.205566,-0.001953,-0.001953,-0.003906
583341,0.624817,0.185364,0.730042,-0.205566,-0.013672,0.001953,-0.007813
583351,0.624817,0.185364,0.730042,-0.205566,0.023437,0.009766,-0.005859
583361,0.624695,0.185547,0.730042,-0.205750,0.087891,0.011719,0.009766
583372,0.624512,0.186157,0.729919,-0.206299,0.234375,0.033203,0.027344
583383,0.623962,0.187683,0.729614,-0.207703,0.658203,0.064453,0.058594
583394,0.622864,0.191040,0.728760,-0.210876,1.248047,0.085937,0.095703
583411,0.618652,0.203796,0.725220,-0.223083,2.353516,0.148437,0.175781
583421,0.615662,0.212524,0.722656,-0.231506,2.689453,0.164062,0.230469
583431,0.612427,0.222168,0.719543,-0.240479,2.912109,0.136719,0.312500
583450,0.605469,0.241760,0.712524,-0.259338,2.867188,0.097656,0.107422
583463,0.601624,0.250549,0.709045,-0.269348,2.804688,0.091797,-0.074219
583473,0.597412,0.258545,0.705688,-0.279724,2.830078,0.117188,-0.253906
583488,0.587097,0.275085,0.698730,-0.302490,3.074219,0.201172,-0.349609
583503,0.580872,0.284546,0.694519,-0.315125,3.351563,0.251953,-0.314453
583513,0.574707,0.292908,0.690674,-0.326904,3.244141,0.294922,-0.457031
583534,0.560181,0.308838,0.683411,-0.351807,3.484375,0.474609,-0.691406
583548,0.541199,0.325928,0.675659,-0.379944,3.750000,0.603516,-0.824219
583561,0.529297,0.335022,0.671387,-0.396057,4.160156,0.792969,-1.183594
583572,0.517517,0.342834,0.667542,-0.411133,4.128906,0.853516,-1.371094
583582,0.504272,0.349854,0.664001,-0.427002,3.910156,0.898437,-1.695313
583593,0.490540,0.355164,0.661377,-0.442566,3.748047,0.966797,-2.058594
583614,0.459167,0.362854,0.657410,-0.474670,3.822266,1.193359,-2.523438
583624,0.440674,0.366028,0.655640,-0.491882,3.843750,1.300781,-2.736328
583642,0.403381,0.368347,0.653931,-0.523437,3.623047,1.449219,-3.544922
583661,0.358826,0.365906,0.653320,-0.557312,4.042969,1.511719,-4.060547
583671,0.332825,0.363953,0.651184,-0.576843,4.494141,1.482422,-4.203125
583681,0.308838,0.361755,0.648132,-0.594727,4.644531,1.433594,-4.386719
583692,0.281982,0.358215,0.644409,-0.613892,4.601562,1.421875,-4.671875
583712,0.226013,0.346558,0.637390,-0.650024,4.251953,1.341797,-5.218750
583723,0.196777,0.338318,0.634155,-0.666809,4.074219,1.298828,-5.464844
583733,0.167419,0.328674,0.630920,-0.682556,4.089844,1.216797,-5.716797
583753,0.106323,0.305420,0.621155,-0.713867,4.371094,0.914062,-5.912109
583768,0.045654,0.277161,0.608826,-0.741943,4.201172,0.753906,-6.009766
583782,0.014587,0.260315,0.602356,-0.754456,3.824219,0.396484,-6.179687
583793,0.013306,-0.243774,-0.596130,0.764832,3.712891,0.222656,-6.195312
583818,0.100464,-0.183228,-0.573853,0.791870,3.763672,-0.154297,-6.583984
583840,0.158508,-0.134583,-0.559143,0.802551,3.275391,-0.595703,-6.949219
583861,0.214355,-0.081848,-0.544495,0.806763,2.953125,-1.066406,-7.123047
583871,0.242493,-0.053528,-0.536133,0.806763,2.833984,-1.164063,-7.152344
583881,0.267578,-0.027344,-0.528503,0.805176,2.630859,-1.298828,-7.146484
583892,0.293457,0.000793,-0.520935,0.801575,2.312500,-1.462891,-7.261719
583903,0.318787,0.028992,-0.514099,0.795776,2.042969,-1.570313,-7.472656
583919,0.369324,0.086182,-0.499817,0.778687,1.980469,-1.531250,-7.320312
583940,0.413452,0.140869,-0.480652,0.760376,2.283203,-1.521484,-7.027344
583951,0.432434,0.166870,-0.470886,0.750610,1.812500,-1.580078,-5.814453
583961,0.450256,0.191589,-0.461670,0.739868,2.171875,-1.734375,-6.953125
583972,0.469421,0.220032,-0.449158,0.727661,2.833984,-1.716797,-6.722656
583992,0.500244,0.275146,-0.418091,0.706604,3.619141,-1.570313,-6.253906
584003,0.513367,0.302551,-0.400452,0.696106,3.630859,-1.587891,-5.923828
584014,0.524475,0.328979,-0.382629,0.685730,3.728516,-1.539063,-5.562500
584032,0.541138,0.376038,-0.349182,0.666199,3.115234,-1.359375,-4.546875
584052,0.552002,0.412903,-0.321594,0.649109,2.607422,-1.097656,-3.375000
584062,0.555298,0.428101,-0.309814,0.642212,2.351563,-0.951172,-2.876953
584080,0.559631,0.451050,-0.290405,0.631653,1.724609,-0.412109,-1.916016
584091,0.560608,0.458862,-0.282349,0.628845,1.566406,-0.142578,-1.380859
584102,0.560364,0.464661,-0.274780,0.628174,1.580078,0.220703,-0.730469
584112,0.558960,0.468079,-0.268066,0.629761,1.287109,0.552734,-0.216797
584123,0.557190,0.468933,-0.262878,0.632935,0.896484,0.808594,0.320313
584133,0.554626,0.466919,-0.259399,0.638062,0.531250,1.152344,0.994141
584148,0.546631,0.455322,-0.257324,0.653992,0.236328,1.404297,1.585938
584161,0.540161,0.445862,-0.258484,0.665283,-0.134766,1.839844,2.880859
584180,0.523926,0.421570,-0.265991,0.690674,-0.431641,1.976563,3.472656
584192,0.512268,0.404724,-0.273376,0.706421,-1.068359,2.183594,4.873047
584203,0.499878,0.387634,-0.281982,0.721313,-1.363281,2.232422,5.660156
584213,0.483215,0.365784,-0.294006,0.739075,-1.726563,2.333984,6.525391
584233,0.442810,0.314392,-0.326172,0.773743,-3.078125,2.400391,8.597656
584244,0.415771,0.282166,-0.348267,0.791321,-3.847656,2.390625,10.126953
584262,0.341492,0.199036,-0.403015,0.825439,-5.263672,2.939453,13.593750
584281,0.236145,0.092041,-0.464294,0.848633,-6.173828,2.880859,16.423828
584291,0.169067,0.030518,-0.495728,0.851318,-6.843750,2.474609,17.849609
584301,0.098022,-0.028198,-0.524475,0.845276,-8.003906,1.613281,19.904297
584312,0.011169,-0.091309,-0.554504,0.827087,-9.421875,0.533203,21.634766
584323,0.084839,0.149841,0.582520,-0.794373,-11.230469,-1.421875,22.748047
584333,0.191895,0.202148,0.606934,-0.744263,-12.607422,-3.000000,23.214844
584347,0.386169,0.260925,0.631958,-0.619263,-12.751953,-4.425781,21.238281
584361,0.467163,0.263611,0.635559,-0.555298,-12.222656,-6.623047,14.021484
584373,0.545959,0.259644,0.632141,-0.484680,-14.458984,-7.732422,16.535156
584388,0.705811,0.214478,0.608032,-0.293396,-21.404297,-7.326172,17.248047
584403,0.751221,0.238159,0.549194,-0.278137,20.158203,-10.103516,6.265625
584413,0.780029,0.226257,0.520264,-0.263977,-26.708984,-5.677734,1.734375
584428,0.858154,0.031738,0.487732,-0.157227,-24.287109,-9.550781,0.757812
584443,0.889526,-0.032837,0.435120,-0.135376,-9.687500,-13.806641,-1.708984
584453,0.916992,-0.066711,0.374146,-0.121338,-1.101563,-14.550781,1.505859
584472,0.958069,-0.115356,0.246887,-0.088501,-4.542969,-13.419922,-0.261719
584482,0.968262,-0.145264,0.186768,-0.080811,-5.027344,-11.927734,-2.158203
584493,0.972961,-0.171753,0.131470,-0.080688,-3.177734,-10.712891,-2.824219
584508,0.974731,-0.200378,0.033630,-0.093140,-1.607422,-9.587891,-3.349609
584523,0.972900,-0.206299,-0.008484,-0.103943,0.156250,-7.064453,-3.968750
584538,0.965027,-0.216064,-0.079956,-0.125183,-0.595703,-6.570312,-3.519531
584552,0.958557,-0.220215,-0.118591,-0.136414,-0.050781,-7.113281,-3.929688
584563,0.950989,-0.223450,-0.154846,-0.147217,-0.404297,-7.160156,-4.115234
584573,0.940979,-0.226318,-0.193787,-0.160400,-0.109375,-7.001953,-4.625000
584589,0.920593,-0.214294,-0.270447,-0.182739,1.705078,-6.873047,-4.595703
584601,0.909607,-0.202087,-0.309753,-0.189270,2.779297,-6.757812,-3.712891
584612,0.898560,-0.188904,-0.344910,-0.194824,3.162109,-6.117187,-3.716797
584623,0.887939,-0.174500,-0.376038,-0.199280,3.226563,-5.429687,-3.263672
584638,0.866638,-0.142761,-0.431213,-0.206299,3.183594,-4.941406,-3.130859
584653,0.856140,-0.123352,-0.456177,-0.209106,3.962891,-4.042969,-3.121094
584663,0.846436,-0.103271,-0.478455,-0.209717,4.435547,-3.910156,-2.855469
584681,0.826172,-0.058899,-0.521667,-0.204529,4.591797,-3.574219,-2.277344
584692,0.815796,-0.038330,-0.540894,-0.201111,4.035156,-3.179688,-2.078125
584703,0.806213,-0.020569,-0.557068,-0.198120,3.779297,-2.964844,-1.923828
584713,0.796143,-0.003296,-0.572754,-0.195068,3.546875,-2.916016,-1.818359
584728,0.776733,0.028320,-0.600769,-0.187012,3.423828,-2.755859,-1.525391
584743,0.767456,0.045349,-0.613281,-0.181335,3.693359,-2.078125,-1.376953
584753,0.759827,0.060974,-0.622986,-0.175659,3.470703,-1.601563,-1.123047
584768,0.747986,0.090027,-0.636597,-0.164734,3.242188,-1.197266,-1.082031
584783,0.743408,0.104248,-0.640991,-0.160156,2.724609,-0.513672,-1.144531
584800,0.737244,0.130005,-0.645752,-0.150269,2.773438,0.005859,-0.791016
584811,0.735168,0.141724,-0.646973,-0.144592,2.294922,0.113281,-0.605469
584821,0.733704,0.151489,-0.647522,-0.139404,1.998047,0.199219,-0.427734
584831,0.732666,0.159973,-0.647705,-0.134277,1.884766,0.248047,-0.320313
584842,0.732056,0.167725,-0.647522,-0.129150,1.777344,0.404297,-0.238281
584853,0.732056,0.174622,-0.646790,-0.123779,1.632813,0.539062,-0.039063
584863,0.732483,0.180481,-0.645630,-0.118530,1.318359,0.564453,0.015625
584881,0.733643,0.188660,-0.643433,-0.110535,0.882812,0.402344,0.082031
584892,0.734253,0.191589,-0.642456,-0.107178,0.699219,0.412109,0.093750
584903,0.642334,0.236328,-0.719543,-0.117615,0.658203,0.449219,-0.025391
584913,0.643372,0.238831,-0.718262,-0.114624,0.638672,0.556641,0.007813
584923,0.644775,0.241089,-0.716736,-0.111572,0.660156,0.671875,0.037109
584938,0.649048,0.244690,-0.712524,-0.105591,0.552734,0.767578,0.072266
584953,0.652100,0.245117,-0.709900,-0.103638,0.015625,0.849609,0.128906
584967,0.658325,0.244751,-0.704529,-0.101685,-0.109375,0.849609,0.093750
584981,0.661621,0.244507,-0.701599,-0.101074,-0.171875,0.902344,0.039063
584993,0.665100,0.244385,-0.698425,-0.100281,-0.103516,0.970703,0.041016
585008,0.672363,0.244324,-0.691895,-0.097473,-0.013672,1.048828,0.109375
585023,0.676025,0.243652,-0.688782,-0.096130,-0.242187,0.882812,0.207031
585038,0.682007,0.240540,-0.684082,-0.095032,-0.355469,0.722656,0.242187
585053,0.684875,0.238708,-0.681946,-0.094543,-0.359375,0.625000,0.263672
585071,0.690186,0.235596,-0.677795,-0.093750,-0.238281,0.697266,0.173828
585081,0.693054,0.234619,-0.675232,-0.093201,-0.234375,0.757812,0.105469
585092,0.695923,0.233582,-0.672668,-0.093140,-0.406250,0.746094,0.062500
585103,0.698914,0.232239,-0.669922,-0.093567,-0.472656,0.720703,0.035156
585113,0.701843,0.230835,-0.667297,-0.094055,-0.427734,0.724609,0.076172
585128,0.707520,0.228394,-0.662170,-0.093567,-0.308594,0.732422,0.126953
585143,0.710327,0.227173,-0.659729,-0.092651,-0.214844,0.695312,0.248047
585153,0.712891,0.225769,-0.657532,-0.091736,-0.279297,0.660156,0.269531
585168,0.717834,0.222900,-0.653320,-0.090759,-0.294922,0.621094,0.210937
585183,0.720215,0.221680,-0.651062,-0.090515,-0.269531,0.597656,0.119141
585193,0.722473,0.220703,-0.648987,-0.090210,-0.220703,0.583984,0.119141
585208,0.726685,0.218933,-0.645020,-0.089355,-0.207031,0.576172,0.138672
585223,0.728882,0.218079,-0.642883,-0.088928,-0.189453,0.558594,0.103516
585233,0.730835,0.217346,-0.640930,-0.088623,-0.197266,0.519531,0.070312
585243,0.732666,0.216614,-0.639099,-0.088501,-0.197266,0.462891,0.041016
585261,0.735535,0.215881,-0.636047,-0.088501,-0.080078,0.355469,-0.007813
585272,0.736694,0.215820,-0.634705,-0.088318,-0.033203,0.330078,0.000000
585283,0.737732,0.215820,-0.633606,-0.088074,-0.041016,0.320313,0.001953
585301,0.740051,0.215271,-0.630981,-0.088196,-0.218750,0.347656,-0.019531
585312,0.741516,0.214661,-0.629517,-0.088684,-0.234375,0.371094,-0.033203
585322,0.742859,0.214172,-0.627991,-0.088989,-0.175781,0.388672,-0.027344
585333,0.744263,0.213867,-0.626465,-0.089172,-0.142578,0.404297,-0.023437
585343,0.745605,0.213623,-0.624878,-0.089172,-0.099609,0.400391,-0.003906
585353,0.746948,0.213440,-0.623413,-0.088989,-0.060547,0.376953,0.019531
585368,0.749268,0.212891,-0.620789,-0.088867,-0.109375,0.341797,0.017578
585383,0.750366,0.212463,-0.619568,-0.089233,-0.173828,0.263672,-0.044922
585401,0.752197,0.211670,-0.617371,-0.090576,-0.216797,0.248047,-0.121094
585411,0.753235,0.211426,-0.616150,-0.091370,-0.175781,0.294922,-0.121094
585421,0.754272,0.211182,-0.614807,-0.092041,-0.193359,0.322266,-0.113281
585432,0.755432,0.210937,-0.613342,-0.092712,-0.212891,0.337891,-0.111328
585442,0.756592,0.210693,-0.611877,-0.093445,-0.171875,0.314453,-0.119141
585453,0.757629,0.210693,-0.610535,-0.094055,-0.126953,0.287109,-0.132812
585468,0.759338,0.210754,-0.608215,-0.095276,-0.126953,0.251953,-0.138672
585482,0.760071,0.210632,-0.607239,-0.095825,-0.142578,0.187500,-0.082031
585492,0.760681,0.210327,-0.606506,-0.096436,-0.181641,0.154297,-0.060547
585502,0.761292,0.209839,-0.605774,-0.097046,-0.203125,0.138672,-0.042969
585513,0.761902,0.209229,-0.605164,-0.097717,-0.236328,0.126953,-0.048828
585530,0.763062,0.207825,-0.603821,-0.099365,-0.236328,0.128906,-0.054687
585541,0.763733,0.207153,-0.603149,-0.100098,-0.220703,0.142578,-0.039063
585551,0.764404,0.206482,-0.602417,-0.100647,-0.207031,0.164062,-0.007813
585573,0.766113,0.204834,-0.600708,-0.101563,-0.253906,0.224609,0.037109
585587,0.768066,0.203125,-0.598694,-0.102295,-0.242187,0.246094,0.019531
585601,0.769165,0.202209,-0.597473,-0.102600,-0.281250,0.296875,0.037109
585613,0.770447,0.200989,-0.596191,-0.103027,-0.335938,0.318359,0.074219
585627,0.773193,0.197998,-0.593506,-0.103516,-0.328125,0.332031,0.115234
585641,0.774719,0.195923,-0.592163,-0.103760,-0.492187,0.345703,0.212891
585653,0.776367,0.193420,-0.590759,-0.104065,-0.531250,0.351563,0.220703
585668,0.779907,0.188232,-0.587646,-0.104797,-0.539062,0.373047,0.222656
585683,0.781982,0.185364,-0.585754,-0.105103,-0.580078,0.472656,0.275391
585693,0.784119,0.182556,-0.583740,-0.105164,-0.542969,0.515625,0.308594
585708,0.788635,0.176758,-0.579529,-0.104675,-0.560547,0.558594,0.359375
585723,0.791382,0.173035,-0.577026,-0.104248,-0.695312,0.640625,0.445312
585738,0.797058,0.165466,-0.571411,-0.103760,-0.791016,0.707031,0.451172
585752,0.800476,0.161926,-0.567871,-0.102905,-0.550781,0.910156,0.488281
585763,0.803589,0.158875,-0.564453,-0.101746,-0.556641,0.960937,0.546875
585773,0.807190,0.155334,-0.560547,-0.100342,-0.613281,0.964844,0.572266
585788,0.814087,0.147949,-0.552979,-0.097595,-0.626953,0.974609,0.589844
585803,0.818115,0.143433,-0.548462,-0.096130,-0.773437,1.128906,0.669922
585813,0.822205,0.138916,-0.543762,-0.094727,-0.871094,1.292969,0.705078
585828,0.831604,0.130432,-0.532166,-0.090698,-0.816406,1.482422,0.730469
585842,0.836426,0.127869,-0.525757,-0.087158,-0.169922,1.580078,0.769531
585852,0.840881,0.125244,-0.519836,-0.083862,-0.484375,1.550781,0.810547
585862,0.845581,0.120911,-0.513550,-0.081299,-0.882812,1.513672,0.781250
585881,0.855652,0.107666,-0.500000,-0.078857,-1.490234,1.732422,0.800781
585891,0.861450,0.099976,-0.491699,-0.078003,-1.410156,1.966797,0.812500
585901,0.867249,0.093506,-0.483032,-0.076660,-1.138672,2.130859,0.798828
585911,0.873352,0.087769,-0.473267,-0.074707,-0.951172,2.238281,0.763672
585921,0.879272,0.082520,-0.463501,-0.072632,-1.003906,2.250000,0.800781
585931,0.885010,0.076599,-0.453674,-0.070679,-1.207031,2.214844,0.847656
585950,0.896423,0.061768,-0.433655,-0.067444,-1.380859,2.181641,0.865234
585961,0.902100,0.052856,-0.423218,-0.066040,-1.789063,2.341797,1.015625
585971,0.907959,0.043335,-0.411682,-0.064636,-1.744141,2.468750,0.972656
585991,0.919373,0.026917,-0.387634,-0.061584,-1.375000,2.505859,0.835937
586002,0.924133,0.020264,-0.376709,-0.060120,-1.332031,2.433594,0.845703
586012,0.928894,0.013550,-0.365479,-0.058594,-1.275391,2.333984,0.781250
586023,0.933350,0.006470,-0.354370,-0.057312,-1.412109,2.250000,0.755859
586033,0.937561,-0.001587,-0.343262,-0.056274,-1.664063,2.228516,0.804687
586048,0.945557,-0.019592,-0.320313,-0.054321,-1.785156,2.355469,0.863281
586062,0.949707,-0.029785,-0.307190,-0.053345,-1.974609,2.548828,0.886719
586073,0.953247,-0.039307,-0.294922,-0.052734,-1.953125,2.558594,0.791016
586088,0.959961,-0.055420,-0.269714,-0.051453,-1.574219,2.515625,0.720703
586102,0.963074,-0.062317,-0.257080,-0.050110,-1.326172,2.386719,0.816406
586113,0.965698,-0.069702,-0.245300,-0.048584,-1.652344,2.382813,0.931641
586123,0.968201,-0.079407,-0.232666,-0.047058,-2.044922,2.433594,0.978516
586133,0.970337,-0.090576,-0.219421,-0.045837,-2.242188,2.509766,0.953125
586143,0.972290,-0.101196,-0.205994,-0.045044,-1.923828,2.601563,0.789062
586161,0.975586,-0.117493,-0.180115,-0.044250,-1.656250,2.539063,0.710937
586171,0.976929,-0.126587,-0.166321,-0.043701,-1.802734,2.515625,0.751953
586182,0.977844,-0.135559,-0.153687,-0.043091,-1.978516,2.503906,0.771484
586193,0.978699,-0.144836,-0.141541,-0.032776,-2.091797,2.515625,0.830078
586203,0.979309,-0.154480,-0.129395,-0.019470,-2.007813,2.585938,0.941406
586213,0.979553,-0.163574,-0.116699,-0.010376,-1.791016,2.724609,1.017578
586228,0.979553,-0.180176,-0.089478,0.006104,-1.632813,2.843750,1.003906
